names	x.pos	y.pos	color	S.name	S.annotation	S.mapman	S.cluster	S.direct/indirect	S.TF/Other	S.UP	S.DOWN	T.name	T.annotation	T.mapman	T.cluster	T.direct/indirect	T.TF/Other	T.UP	T.DOWN	NAC002	AtbZIP52	PIF3	MYB3	ZAT10	ERF055	VIP1	ERF014	NAC018	NAP	ANAC032	RGA	ATHB_21	ATHB_6	SVP	ABI5	IBH1	BRC1	ERF035	GBF2	PDF2	HSFB2B	TCX2	WRKY18	ABF3	ATHB_40	ZAT6	DREB2A	AtMYB56	ERF003	ORE1	HAT2	SPCH	OBP4	NAC102	ATHB_53	HEC1	indegree	outdegree	transitivity	closeness	betweenness	eccentricity
AT4G27260	1219.61279296875	-266.167541503906	#FF0033									GH3.5	Indole-3-acetic acid-amido synthetase GH3.5 [Source:UniProtKB/Swiss-Prot;Acc:O81829]	hormone metabolism.auxin.induced-regulated-responsive-activated	-- | -- | 3B | -- | -- | -- | -- | -- | --	Direct	Other	YES	NO	0	1	0	1	1	0	1	0	1	0	1	0	1	1	0	1	0	1	1	0	0	0	1	1	0	1	0	0	0	0	0	1	0	1	0	1	1	18	0	0.686274509803922	0.001074113856069	0	3
AT4G28040	727.394462344917	-1831.44299316406	#3399FF									AT4G28040	WAT1-related protein At4g28040 [Source:UniProtKB/Swiss-Prot;Acc:Q9SUD5]	development.unspecified	1C | -- | -- | -- | -- | -- | -- | -- | --	Indirect	Other	NO	YES	1	0	0	1	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	1	0	0	1	1	1	0	1	0	0	0	1	1	0	0	1	1	15	0	0.704761904761905	0.001074113856069	0	3
AT4G30530	-273.943430378338	-2051.65258789062	#3399FF									AT4G30530	Class I glutamine amidotransferase-like superfamily protein [Source:TAIR;Acc:AT4G30530]	nucleotide metabolism.synthesis.unspecified	-- | -- | -- | -- | -- | -- | -- | -- | 9C	Indirect	Other	NO	YES	1	0	0	1	1	0	0	0	0	1	1	0	1	1	1	1	0	0	1	0	0	0	0	1	1	1	0	0	0	0	0	1	1	0	0	1	1	17	0	0.757352941176471	0.001074113856069	0	3
AT5G01520	1104.19864701759	-806.166198730469	#FF0033									AT5G01520	RING/U-box superfamily protein [Source:TAIR;Acc:AT5G01520]	protein.degradation.ubiquitin.E3.RING	-- | 2C | -- | -- | -- | -- | -- | -- | --	Direct	Other	NO	NO	1	1	0	1	0	0	0	0	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1	1	1	1	1	0	0	1	1	1	1	1	0	1	21	0	0.657142857142857	0.001074113856069	0	3
AT5G02020	364.694915771484	-1418.52380371094	#FF0033									SIS	Encodes a protein involved in salt tolerance, names SIS (Salt Induced Serine rich). [Source:TAIR;Acc:AT5G02020]	not assigned.unknown	1B | -- | -- | -- | -- | -- | -- | -- | --	Direct	Other	NO	NO	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0	0	9	0	0.722222222222222	0.001074113856069	0	3
AT5G02230	1583.36437988281	-1056.68481445313	#3399FF									AT5G02230	Haloacid dehalogenase-like hydrolase (HAD) superfamily protein [Source:TAIR;Acc:AT5G02230]	not assigned.no ontology	-- | 2B | -- | -- | -- | -- | -- | -- | --	Indirect	Other	NO	NO	0	0	0	1	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	1	1	1	1	12	0	0.727272727272727	0.001074113856069	0	3
AT5G05410	-1212.41921319542	352.961517333984	#9900FF	DREB2A	Dehydration-responsive element-binding protein 2A [Source:UniProtKB/Swiss-Prot;Acc:O82132]	RNA.regulation of transcription.AP2/EREBP, APETALA2/Ethylene-responsive element binding protein family	-- | -- | -- | -- | -- | 6C | -- | -- | --	Direct	AP2-EREBP	NO	NO	DREB2A	Dehydration-responsive element-binding protein 2A [Source:UniProtKB/Swiss-Prot;Acc:O82132]	RNA.regulation of transcription.AP2/EREBP, APETALA2/Ethylene-responsive element binding protein family	-- | -- | -- | -- | -- | 6C | -- | -- | --	Direct	AP2-EREBP	NO	NO	1	0	0	1	0	0	0	0	1	1	1	0	0	0	1	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	1	0	0	1	12	75	0.163385248310314	0.326544943820225	0.000502649410174	3
AT5G13330	-1292.41896905479	352.961517333984	#9900FF									ERF113	Ethylene-responsive transcription factor ERF113 [Source:UniProtKB/Swiss-Prot;Acc:Q9LYU3]	RNA.regulation of transcription.AP2/EREBP, APETALA2/Ethylene-responsive element binding protein family	-- | -- | -- | -- | -- | 6C | -- | -- | --	Direct	AP2-EREBP	YES	NO	1	0	0	1	0	0	0	1	1	1	1	0	1	1	1	1	0	1	0	0	0	0	0	1	1	1	0	1	0	1	0	1	1	0	0	1	1	20	0	0.721052631578947	0.001074113856069	0	3
AT5G18130	887.394462344917	-1911.44299316406	#3399FF									AT5G18130	unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT3G03870.1); Has 35333 Blast hits to 34131 proteins in 2444 species: Archae - 798; Bacteria - 22429; Metazoa - 974; Fungi - 991; Plants - 531; Viruses - 0; Other Euk /.../s - 9610 (source: NCBI BLink). [Source:TAIR;Acc:AT5G18130]	not assigned.unknown	1C | -- | -- | -- | -- | -- | -- | -- | --	Indirect	Other	NO	YES	1	0	0	1	1	0	0	0	1	1	1	0	1	1	0	0	0	0	1	0	0	0	0	1	1	1	0	1	0	0	1	0	0	0	0	1	1	16	0	0.691666666666667	0.001074113856069	0	3
AT5G23940	-1841.27559614647	-1239.22045898438	#3399FF									DCR	BAHD acyltransferase DCR [Source:UniProtKB/Swiss-Prot;Acc:Q9FF86]	not assigned.no ontology	-- | -- | -- | -- | -- | -- | -- | 8C | --	Indirect	Other	NO	NO	1	0	0	1	1	0	0	0	1	1	1	1	0	1	0	0	0	0	0	0	0	1	0	1	1	0	1	1	0	0	0	1	1	0	1	0	1	17	0	0.647058823529412	0.001074113856069	0	3
AT5G37540	-276.906158447266	652.766825153728	#FF0033									AT5G37540	Eukaryotic aspartyl protease family protein [Source:TAIR;Acc:AT5G37540]	RNA.regulation of transcription.unclassified	-- | -- | -- | -- | 5C | -- | -- | -- | --	Direct	Other	NO	YES	1	1	0	1	1	0	0	0	1	1	1	0	0	1	0	1	0	1	1	0	0	0	1	1	0	1	0	1	0	0	0	1	0	0	0	1	1	18	0	0.69281045751634	0.001074113856069	0	3
AT5G53970	758.274820759197	459.882354736328	#FF0033									AT5G53970	Probable aminotransferase TAT2 [Source:UniProtKB/Swiss-Prot;Acc:Q9FN30]	amino acid metabolism.degradation.aromatic aa.tyrosine	-- | -- | -- | 4C | -- | -- | -- | -- | --	Direct	Other	NO	NO	1	1	0	1	0	0	0	0	1	1	1	0	0	1	1	1	0	1	0	1	0	0	1	1	1	0	0	0	0	0	1	1	0	0	1	0	1	18	0	0.61437908496732	0.001074113856069	0	3
AT5G54160	-273.943430378338	-1971.65209960938	#3399FF	OMT1	Flavone 3'-O-methyltransferase 1 [Source:UniProtKB/Swiss-Prot;Acc:Q9FK25]	secondary metabolism.phenylpropanoids.lignin biosynthesis.COMT	-- | -- | -- | -- | -- | -- | -- | -- | 9C	Indirect	Other	YES	NO	OMT1	Flavone 3'-O-methyltransferase 1 [Source:UniProtKB/Swiss-Prot;Acc:Q9FK25]	secondary metabolism.phenylpropanoids.lignin biosynthesis.COMT	-- | -- | -- | -- | -- | -- | -- | -- | 9C	Indirect	Other	YES	NO	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	1	1	1	0	1	1	11	0	0.818181818181818	0.001074113856069	0	3
AT5G54490	-677.067687988281	855.141784667969	#3399FF									PBP1	Calcium-binding protein PBP1 [Source:UniProtKB/Swiss-Prot;Acc:Q9LSQ6]	signalling.calcium	-- | -- | -- | -- | -- | 6B | -- | -- | --	Indirect	Other	NO	YES	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	1	1	1	0	1	0	10	0	0.911111111111111	0.001074113856069	0	3
AT5G55180	-275.364817097088	-1486.279296875	#FF0033	AT5G55180	O-Glycosyl hydrolases family 17 protein [Source:TAIR;Acc:AT5G55180]	misc.beta 1,3 glucan hydrolases	-- | -- | -- | -- | -- | -- | -- | -- | 9C	Direct	Other	NO	NO	AT5G55180	O-Glycosyl hydrolases family 17 protein [Source:TAIR;Acc:AT5G55180]	misc.beta 1,3 glucan hydrolases	-- | -- | -- | -- | -- | -- | -- | -- | 9C	Direct	Other	NO	NO	1	1	0	1	0	0	0	1	0	0	1	0	0	1	1	1	0	1	1	0	0	0	0	1	1	1	0	1	1	1	0	0	1	0	1	1	1	20	0	0.61578947368421	0.001074113856069	0	3
AT5G57050	-1357.47985839844	811.608437056657	#3399FF									ABI2	Protein phosphatase 2C 77 [Source:UniProtKB/Swiss-Prot;Acc:O04719]	hormone metabolism.abscisic acid.signal transduction	-- | -- | -- | -- | -- | 6C | -- | -- | --	Indirect	Other	YES	NO	0	0	0	1	1	0	0	0	0	0	1	0	1	0	0	1	0	0	1	0	1	0	0	1	1	1	1	0	0	0	0	0	0	0	1	1	0	13	0	0.641025641025641	0.001074113856069	0	3
AT5G64260	733.555167911324	-1394.96362304688	#FF0033									EXL2	Protein EXORDIUM-like 2 [Source:UniProtKB/Swiss-Prot;Acc:Q9FE06]	signalling.in sugar and nutrient physiology	1C | -- | -- | -- | -- | -- | -- | -- | --	Direct	Other	YES	NO	0	1	0	1	1	0	1	0	1	1	1	0	0	1	0	1	0	1	0	0	0	0	0	1	0	1	0	1	0	1	1	0	0	1	0	0	1	17	0	0.654411764705882	0.001074113856069	0	3
AT1G10740	678.274698688885	499.882263183594	#FF0033									AT1G10740	alpha/beta-Hydrolases superfamily protein [Source:TAIR;Acc:AT1G10740]	cell.division	-- | -- | -- | 4C | -- | -- | -- | -- | --	Direct	Other	YES	NO	1	0	0	0	0	0	0	0	1	1	1	0	0	1	1	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	1	1	12	0	0.757575757575758	0.001074113856069	0	3
AT1G11840	-355.365091755291	-1366.279296875	#FF0033									ATGLX1	glyoxalase I homolog [Source:TAIR;Acc:AT1G11840]	Biodegradation of Xenobiotics.lactoylglutathione lyase	-- | -- | -- | -- | -- | -- | -- | -- | 9C	Direct	Other	NO	NO	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	9	0	0.777777777777778	0.001074113856069	0	3
AT1G13990	-677.067687988281	895.140991210937	#3399FF									AT1G13990	unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: chloroplast; EXPRESSED IN: 23 plant structures; EXPRESSED DURING: 13 growth stages; CONTAINS InterPro DOMAIN/s: Protein of unknown functi /.../3110 (InterPro:IPR021503); Has 25 Blast hits to 25 proteins in 8 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 25; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink). [Source:TAIR;Acc:AT1G13990]	not assigned.unknown	-- | -- | -- | -- | -- | 6B | -- | -- | --	Indirect	Other	NO	NO	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0.5	0.001074113856069	0	3
AT1G14730	-196.906204223633	692.766703083416	#FF0033									CYB561C	Probable transmembrane ascorbate ferrireductase 3 [Source:UniProtKB/Swiss-Prot;Acc:Q67ZF6]	redox.ascorbate and glutathione	-- | -- | -- | -- | 5C | -- | -- | -- | --	Direct	Other	NO	NO	1	1	0	0	0	0	0	0	1	1	1	0	0	1	1	0	0	1	0	0	1	0	1	1	1	1	1	0	0	1	0	1	0	1	0	0	1	18	0	0.620915032679739	0.001074113856069	0	3
AT1G15430	-1037.47985839844	971.60660600197	#3399FF									AT1G15430	Protein of unknown function (DUF1644) [Source:TAIR;Acc:AT1G15430]	not assigned.unknown	-- | -- | -- | -- | -- | 6C | -- | -- | --	Indirect	Other	YES	NO	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1	8	0	0.821428571428571	0.001074113856069	0	3
AT1G15670	653.555167911324	-1474.96362304688	#FF0033									AT1G15670	F-box/kelch-repeat protein At1g15670 [Source:UniProtKB/Swiss-Prot;Acc:Q9LMR5]	protein.degradation.ubiquitin.E3.SCF.FBOX	1C | -- | -- | -- | -- | -- | -- | -- | --	Direct	Other	NO	YES	1	1	0	0	0	1	1	0	1	1	1	0	1	0	1	1	0	1	1	1	0	0	0	1	0	1	0	1	0	0	0	1	0	1	0	1	1	20	0	0.6	0.001074113856069	0	3
AT1G17830	-1117.47985839844	811.608437056657	#3399FF									AT1G17830	Protein of unknown function (DUF789) [Source:TAIR;Acc:AT1G17830]	not assigned.unknown	-- | -- | -- | -- | -- | 6C | -- | -- | --	Indirect	Other	NO	NO	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	1	0	1	1	9	0	0.805555555555556	0.001074113856069	0	3
AT1G19850	-1506.16117329826	-1227.38647460938	#006600									ARF5	Auxin response factor 5 [Source:UniProtKB/Swiss-Prot;Acc:P93024]	RNA.regulation of transcription.ARF, Auxin Response Factor family	-- | -- | -- | -- | -- | -- | -- | 8C | --	Indirect	ARF	NO	YES	1	0	0	0	1	0	0	0	1	1	1	0	1	0	1	1	0	0	1	0	0	0	0	1	0	1	0	0	1	0	0	1	0	1	0	1	0	15	0	0.685714285714286	0.001074113856069	0	3
AT1G21410	763.896646931072	829.579284667969	#3399FF									SKP2A	F-box protein SKP2A [Source:UniProtKB/Swiss-Prot;Acc:Q9LPL4]	protein.degradation.ubiquitin.E3.SCF.FBOX	-- | -- | -- | 4C | -- | -- | -- | -- | --	Indirect	Other	NO	NO	0	0	0	0	1	0	0	0	1	0	1	0	0	1	0	1	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	1	0	1	11	0	0.672727272727273	0.001074113856069	0	3
AT1G21780	893.55522894648	-1354.96362304688	#FF0033									AT1G21780	BTB/POZ domain-containing protein At1g21780 [Source:UniProtKB/Swiss-Prot;Acc:Q9XHZ8]	protein.degradation.ubiquitin.E3.BTB/POZ Cullin3.BTB/POZ	1C | -- | -- | -- | -- | -- | -- | -- | --	Direct	Other	YES	NO	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	4	0	1	0.001074113856069	0	4
AT1G22190	-813.498718261719	324.414001464844	#9900FF									RAP2-13	Ethylene-responsive transcription factor RAP2-13 [Source:UniProtKB/Swiss-Prot;Acc:Q9LM15]	RNA.regulation of transcription.AP2/EREBP, APETALA2/Ethylene-responsive element binding protein family	-- | -- | -- | -- | -- | 6B | -- | -- | --	Direct	AP2-EREBP	NO	NO	1	1	0	0	1	0	0	0	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	1	1	1	0	1	0	0	0	1	0	1	0	1	1	16	0	0.675	0.001074113856069	0	3
AT1G23390	1593.41373490822	-830.903442382813	#3399FF									AT1G23390	F-box/kelch-repeat protein At1g23390 [Source:UniProtKB/Swiss-Prot;Acc:Q9LDE3]	protein.degradation.ubiquitin.E3.SCF.FBOX	-- | 2C | -- | -- | -- | -- | -- | -- | --	Indirect	Other	NO	YES	1	0	0	0	1	0	0	0	0	0	1	0	1	1	1	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	1	0	1	1	0	1	1	15	0	0.79047619047619	0.001074113856069	0	3
AT1G27290	727.394462344917	-1951.44299316406	#3399FF									AT1G27290	unknown protein; Has 44 Blast hits to 44 proteins in 12 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 44; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink). [Source:TAIR;Acc:AT1G27290]	not assigned.unknown	1C | -- | -- | -- | -- | -- | -- | -- | --	Indirect	Other	NO	YES	0	0	0	0	1	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	1	0	0	1	9	0	0.777777777777778	0.001074113856069	0	3
AT1G30130	-276.906158447266	612.766703083416	#FF0033									AT1G30130	unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: endomembrane system; EXPRESSED IN: 23 plant structures; EXPRESSED DURING: 13 growth stages; CONTAINS InterPro DOMAIN/s: Protein of unknow /.../tion DUF1365 (InterPro:IPR010775); Has 1789 Blast hits to 1789 proteins in 449 species: Archae - 0; Bacteria - 824; Metazoa - 0; Fungi - 6; Plants - 39; Viruses - 0; Other Eukaryotes - 920 (source: NCBI BLink). [Source:TAIR;Acc:AT1G30130]	not assigned.unknown	-- | -- | -- | -- | 5C | -- | -- | -- | --	Direct	Other	NO	NO	0	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	1	0	10	0	0.6	0.001074113856069	0	3
AT1G31710	-593.94388814201	-1971.65209960938	#3399FF									AT1G31710	Copper amine oxidase family protein [Source:TAIR;Acc:AT1G31710]	misc.oxidases - copper, flavone etc	-- | -- | -- | -- | -- | -- | -- | -- | 9C	Indirect	Other	NO	NO	0	1	0	0	0	0	0	1	0	0	1	0	1	1	1	0	0	0	1	0	0	0	1	1	0	1	0	0	0	0	0	1	1	0	0	1	0	13	0	0.679487179487179	0.001074113856069	0	3
AT1G31800	-2303.96175150643	-350.262573242187	#3399FF									CYP97A3	Protein LUTEIN DEFICIENT 5, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q93VK5]	secondary metabolism.isoprenoids.carotenoids.carotenoid epsilon ring hydroxylase	-- | -- | -- | -- | -- | -- | 7C | -- | --	Indirect	Other	NO	NO	1	1	0	0	1	0	0	0	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	11	0	0.618181818181818	0.001074113856069	0	3
AT1G48000	-1166.85754394531	664.974586959001	#006600									MYB112	myb domain protein 112 [Source:TAIR;Acc:AT1G48000]	RNA.regulation of transcription.MYB domain transcription factor family	-- | -- | -- | -- | -- | 6C | -- | -- | --	Indirect	MYB	NO	NO	1	0	0	0	1	0	0	0	1	1	1	0	0	0	0	1	0	0	1	0	0	0	1	1	1	1	0	1	0	1	1	1	0	0	1	1	0	17	0	0.588235294117647	0.001074113856069	0	3
AT1G48100	918.274271442791	459.882354736328	#FF0033									AT1G48100	Polygalacturonase At1g48100 [Source:UniProtKB/Swiss-Prot;Acc:Q949Z1]	cell wall.degradation.pectate lyases and polygalacturonases	-- | -- | -- | 4C | -- | -- | -- | -- | --	Direct	Other	YES	NO	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	1	0	0	0	0	1	1	0	1	0	1	1	0	0	0	1	0	0	1	1	12	0	0.712121212121212	0.001074113856069	0	3
AT1G56220	653.555167911324	-1354.96362304688	#FF0033									AT1G56220	Dormancy/auxin associated family protein [Source:TAIR;Acc:AT1G56220]	development.unspecified	1C | 2C | -- | -- | -- | -- | -- | -- | --	Direct	Other	NO	YES	0	0	0	0	1	0	0	0	0	0	1	0	1	1	0	1	0	1	0	0	0	0	1	1	0	1	0	1	0	0	0	1	1	0	0	1	1	14	0	0.769230769230769	0.001074113856069	0	3
AT1G61667	93.3473510742187	939.894287109375	#3399FF									AT1G61667	Protein of unknown function, DUF538 [Source:TAIR;Acc:AT1G61667]	not assigned.unknown	-- | -- | -- | -- | 5B | -- | -- | -- | --	Indirect	Other	NO	YES	0	0	0	0	0	0	0	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	1	1	1	0	1	1	13	0	0.794871794871795	0.001074113856069	0	3
AT1G64900	603.89652486076	749.579772949219	#3399FF									CYP89A2	Cytochrome P450 89A2 [Source:UniProtKB/Swiss-Prot;Acc:Q42602]	misc.cytochrome P450	-- | -- | -- | 4C | -- | -- | -- | -- | --	Indirect	Other	NO	NO	0	0	0	0	1	0	0	0	1	1	1	0	0	1	0	1	0	0	0	0	0	0	1	1	0	1	0	0	0	1	0	0	0	0	0	0	1	11	0	0.818181818181818	0.001074113856069	0	3
AT1G69490	364.37353515625	-1256.22814941406	#9900FF	NAP	NAC transcription factor 29 [Source:UniProtKB/Swiss-Prot;Acc:O49255]	development.unspecified	1B | -- | -- | -- | -- | -- | -- | -- | --	Direct	NAC	NO	NO	NAP	NAC transcription factor 29 [Source:UniProtKB/Swiss-Prot;Acc:O49255]	development.unspecified	1B | -- | -- | -- | -- | -- | -- | -- | --	Direct	NAC	NO	NO	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	0	1	0	0	0	0	0	1	0	1	0	0	0	0	1	1	0	1	1	0	1	12	185	0.069300518134715	0.335255948089402	0.001028568482562	3
AT1G69610	-766.555725097656	-1851.16027832031	#3399FF									AT1G69610	Protein of unknown function (DUF1666) [Source:TAIR;Acc:AT1G69610]	not assigned.unknown	-- | -- | -- | -- | -- | -- | -- | -- | 9B	Indirect	Other	NO	NO	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	7	0	0.809523809523809	0.001074113856069	0	3
AT1G69850	62.8554077148438	671.821472167969	#FF0033									NPF4.6	Protein NRT1/ PTR FAMILY 4.6 [Source:UniProtKB/Swiss-Prot;Acc:Q8H157]	transport.nitrate	-- | -- | -- | -- | 5B | -- | -- | -- | --	Direct	Other	YES	NO	0	0	0	0	1	0	0	0	1	1	1	0	1	1	1	0	0	1	0	0	0	0	0	1	1	1	0	0	1	0	0	0	1	1	1	1	1	17	0	0.661764705882353	0.001074113856069	0	3
AT1G71960	-276.906158447266	692.766703083416	#FF0033									ABCG25	ABC transporter G family member 25 [Source:UniProtKB/Swiss-Prot;Acc:Q84TH5]	transport.ABC transporters and multidrug resistance systems	-- | -- | -- | -- | 5C | -- | -- | -- | --	Direct	Other	YES	NO	0	1	0	0	0	0	1	0	1	0	1	0	1	1	0	1	0	1	0	0	0	0	1	1	0	1	0	0	0	0	0	1	1	1	0	1	1	16	0	0.7	0.001074113856069	0	3
AT1G72250	-2321.27730513084	-1239.22045898438	#3399FF									AT1G72250	Di-glucose binding protein with Kinesin motor domain [Source:TAIR;Acc:AT1G72250]	cell.organisation	-- | -- | -- | -- | -- | -- | -- | 8C | --	Indirect	Other	NO	NO	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	1	1	1	10	0	0.733333333333333	0.001074113856069	0	3
AT1G76490	1673.41556596291	-670.903442382813	#3399FF									HMG1	hydroxy methylglutaryl CoA reductase 1 [Source:TAIR;Acc:AT1G76490]	secondary metabolism.isoprenoids.mevalonate pathway.HMG-CoA reductase	-- | 2C | -- | -- | -- | -- | -- | -- | --	Indirect	Other	NO	NO	1	1	0	0	1	0	0	1	1	0	1	0	1	1	1	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	1	1	1	0	1	1	17	0	0.647058823529412	0.001074113856069	0	3
AT1G78050	-513.944010212322	-1811.65051269531	#3399FF									PGM	phosphoglycerate/bisphosphoglycerate mutase [Source:TAIR;Acc:AT1G78050]	glycolysis.unclear/dually targeted.phosphoglycerate mutase	-- | -- | -- | -- | -- | -- | -- | -- | 9C	Indirect	Other	NO	YES	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0.001074113856069	0	3
AT1G79270	1086.54809570313	434.292544781218	#FF0033									ECT8	evolutionarily conserved C-terminal region 8 [Source:TAIR;Acc:AT1G79270]	not assigned.unknown	-- | -- | -- | 4B | -- | -- | -- | -- | --	Direct	Other	YES	NO	1	0	0	0	1	0	0	0	0	0	1	0	1	1	0	1	0	1	0	0	0	0	0	1	0	1	1	1	0	0	0	1	0	1	1	0	1	15	0	0.723809523809524	0.001074113856069	0	3
AT1G79700	733.555167911324	-1474.96362304688	#FF0033									AT1G79700	AP2-like ethylene-responsive transcription factor At1g79700 [Source:UniProtKB/Swiss-Prot;Acc:A0JPZ8]	RNA.regulation of transcription.AP2/EREBP, APETALA2/Ethylene-responsive element binding protein family	1C | -- | 3C | -- | -- | -- | -- | -- | --	Direct	AP2-EREBP	NO	YES	0	1	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	0	0	0	1	0	1	0	0	0	1	0	1	1	1	0	1	1	13	0	0.679487179487179	0.001074113856069	0	3
AT2G01910	-353.94388814201	-1891.65075683594	#3399FF									MAP65-6	65-kDa microtubule-associated protein 6 [Source:UniProtKB/Swiss-Prot;Acc:Q9SIS3]	cell.organisation	-- | -- | -- | -- | -- | -- | -- | -- | 9C	Indirect	Other	NO	NO	0	0	0	0	1	0	0	1	0	0	1	0	1	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	1	1	0	1	1	13	0	0.769230769230769	0.001074113856069	0	3
AT2G02710	973.554984805855	-1514.96362304688	#FF0033									TLP1	Protein TWIN LOV 1 [Source:UniProtKB/Swiss-Prot;Acc:O64511]	signalling.light	1C | -- | -- | -- | -- | -- | -- | -- | --	Direct	Other	NO	YES	1	0	0	0	1	0	0	1	0	0	1	0	1	1	1	1	0	1	1	0	0	0	0	1	0	1	0	1	0	0	0	1	0	1	1	0	1	17	0	0.713235294117647	0.001074113856069	0	3
AT2G16660	-686.556091308594	-1851.16027832031	#3399FF									AT2G16660	Major facilitator superfamily protein [Source:TAIR;Acc:AT2G16660]	development.unspecified	-- | -- | -- | -- | -- | -- | -- | -- | 9B	Indirect	Other	NO	YES	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	7	0	0.809523809523809	0.001074113856069	0	3
AT2G18010	1219.61279296875	-346.167633056641	#FF0033									AT2G18010	SAUR-like auxin-responsive protein family [Source:TAIR;Acc:AT2G18010]	hormone metabolism.auxin.induced-regulated-responsive-activated	-- | -- | 3B | -- | -- | -- | -- | -- | --	Direct	Other	NO	NO	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	1	1	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	9	0	0.861111111111111	0.001074113856069	0	3
AT2G18700	733.555167911324	-1314.96362304688	#FF0033									TPS11	Probable alpha,alpha-trehalose-phosphate synthase [UDP-forming] 11 [Source:UniProtKB/Swiss-Prot;Acc:Q9ZV48]	minor CHO metabolism.trehalose.potential TPS/TPP	1C | -- | -- | -- | -- | -- | -- | -- | --	Direct	Other	NO	NO	1	1	0	0	1	0	0	0	1	1	1	0	0	1	1	1	0	1	0	0	1	0	0	1	0	1	0	1	1	1	0	1	0	0	0	1	1	19	0	0.608187134502924	0.001074113856069	0	3
AT2G19570	-196.906204223633	652.766825153728	#FF0033									CDA1	Cytidine deaminase 1 [Source:UniProtKB/Swiss-Prot;Acc:O65896]	nucleotide metabolism.degradation	-- | -- | -- | -- | 5C | -- | -- | -- | --	Direct	Other	NO	NO	1	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	9	0	0.694444444444444	0.001074113856069	0	3
